project, module, line
pandas_pandas,LegacySupport.test_unpickle_legacy_frame,45
pandas_pandas,TestTimeZoneSupportPytz.test_field_access_localize,249
pandas_pandas,getArangeMat,776
pandas_pandas,TestGroupBy.test_multi_iter,1150
pandas_pandas,TestGroupBy.test_filter_bad_shapes,3440
pandas_pandas,TestGroupBy.test_filter_bad_shapes,3440
pandas_pandas,TestGroupBy.test_int64_overflow,2427
pandas_pandas,TestGroupBy.test_int64_overflow,2427
pandas_pandas,TestGroupBy.test_int64_overflow,2427
pandas_pandas,TestGroupBy.test_int64_overflow,2428
pandas_pandas,TestGroupBy.test_groupby_complex,1763
pandas_pandas,TestGroupBy.test_agg_compat,1122
pandas_pandas,TestGroupBy.test_grouper_index_types,244
pandas_pandas,TestGroupBy.test_multifunc_select_col_integer_cols,1367
pandas_pandas,test_decons,4279
pandas_pandas,test_decons,4279
pandas_pandas,TestDataFrameFormatting.test_to_html_unicode,543
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_and_wide,1184
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_and_wide,1184
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_and_wide,1187
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_and_wide,1187
pandas_pandas,TestDataFrameFormatting.test_to_string,892
pandas_pandas,TestDataFrameFormatting.test_info_repr_html,1215
pandas_pandas,TestDataFrameFormatting.test_info_repr_html,1215
pandas_pandas,TestDataFrameFormatting.test_info_repr_html,1220
pandas_pandas,TestDataFrameFormatting.test_info_repr_html,1220
pandas_pandas,TestSeriesFormatting.test_period,1714
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_multiindex,1169
pandas_pandas,TestDataFrameFormatting.test_repr_html_long_multiindex,1174
pandas_pandas,TestIndexing.test_getitem_multiindex,1610
pandas_pandas,TestIndexing.test_getitem_multiindex,1612
pandas_pandas,TestIndexing.test_setitem_cache_updating,2646
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1120
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1120
pandas_pandas,TestIndexing.test_iloc_setitem_list_of_lists,1124
pandas_pandas,TestIndexing.test_iloc_getitem_panel_multiindex,1040
pandas_pandas,TestIndexing.test_loc_multiindex_indexer_none,1174
pandas_pandas,TestIndexing.test_per_axis_per_level_setitem,1473
pandas_pandas,TestIndexing.test_non_unique_loc_memory_error,2117
pandas_pandas,TestIndexing.test_non_unique_loc_memory_error,2123
pandas_pandas,TestIndexing.test_multiindex_assignment,1872
pandas_pandas,TestIndexing.test_multiindex_assignment,1878
pandas_pandas,TestIndexing.test_multiindex_assignment,1883
pandas_pandas,TestIndexing.test_detect_chained_assignment,2702
pandas_pandas,TestIndexing.test_detect_chained_assignment,2707
pandas_pandas,TestIndexing.test_detect_chained_assignment,2718
pandas_pandas,TestIndexing.test_detect_chained_assignment,2811
pandas_pandas,TestIndexing.test_detect_chained_assignment,2817
pandas_pandas,TestIndexing.test_index_type_coercion,2900
pandas_pandas,TestIndexing.test_partial_setting,2197
pandas_pandas,TestIndexing.test_partial_setting,2238
pandas_pandas,TestIndexing.test_partial_setting,2239
pandas_pandas,TestIndexing.test_setitem_iloc,1662
pandas_pandas,TestIndexing.test_loc_setitem_dups,635
pandas_pandas,TestIndexing.test_loc_setitem_dups,635
pandas_pandas,TestIndexing.test_slice_with_zero_step_raises,3013
pandas_pandas,TestIndexing.test_ix_get_set_consistency,1943
pandas_pandas,TestIndexing.test_loc_setitem_frame,888
pandas_pandas,TestIndexing.test_loc_setitem_frame,890
pandas_pandas,TestIndexing.test_setitem_dtype_upcast,1646
pandas_pandas,TestIndexing.test_setitem_dtype_upcast,1654
pandas_pandas,TestIndexing.test_multiindex_label_slicing_with_negative_step,2991
pandas_pandas,TestIndexing.test_multiindex_label_slicing_with_negative_step,2991
pandas_pandas,TestIndexing.test_multiindex_setitem,1563
pandas_pandas,TestIndexing.test_iloc_mask,1995
pandas_pandas,TestIndexing.test_str_label_slicing_with_negative_step,2982
pandas_pandas,TestIndexing.test_str_label_slicing_with_negative_step,2984
pandas_pandas,TestIndexing.f11111111111111111111111,1881
pandas_pandas,TestIndexing.test_loc_multiindex_incomplete,1180
pandas_pandas,TestIndexing.test_loc_multiindex_incomplete,1191
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1267
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1276
pandas_pandas,TestIndexing.test_per_axis_per_level_getitem,1302
pandas_pandas,TestIndexing.test_iloc_getitem_panel,971
pandas_pandas,TestIndexing.f11111111,1092
pandas_pandas,TestIndexing.test_setitem_multiindex,545
pandas_pandas,TestIndexing.test_setitem_multiindex,545
pandas_pandas,TestIndexing.test_setitem_multiindex,555
pandas_pandas,TestSeriesDtypes.test_astype_cast_object_int,45
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,616
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,625
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,644
pandas_pandas,TestMergeMulti.test_int64_overflow_issues,647
pandas_pandas,TestMergeMulti.run_asserts,474
pandas_pandas,TestPivotTable.test_pivot_with_tz,137
pandas_pandas,TestPivotTable.test_pivot_with_tz,137
pandas_pandas,TestPivotTable.test_pivot_index_with_nan,126
pandas_pandas,TestPivotTable.test_pivot_dtaccessor,342
pandas_pandas,TestPivotTable.test_pivot_datetime_tz,321
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_categorical_margins,380
pandas_pandas,TestPivotTable.test_pivot_periods,151
pandas_pandas,TestPivotTable.test_pivot_periods,151
pandas_pandas,TestDatetimeIndex.test_resample_consistency,1116
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1133
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1140
pandas_pandas,TestDatetimeIndex.test_resample_timegrouper,1140
pandas_pandas,TestPeriodIndex.test_asfreq_downsample,1259
pandas_pandas,TestPeriodIndex.test_asfreq_downsample,1265
pandas_pandas,TestPeriodIndex.test_quarterly_resampling,1584
pandas_pandas,TestResampleAPI.test_fillna,216
pandas_pandas,TestResampleAPI.setUp,44
pandas_pandas,Base.test_asfreq_downsample,393
pandas_pandas,Base.test_asfreq_downsample,398
pandas_pandas,TestTimedeltaIndex.create_series,1649
pandas_pandas,TestDatetimeIndex.test_resample_upsampling_picked_but_not_correct,676
pandas_pandas,TestDatetimeIndex.test_resample_upsampling_picked_but_not_correct,677
pandas_pandas,TestDatetimeIndex.test_resample_ohlc_result,785
dask_dask,insert,972
dask_dask,arange,45
dask_dask,test_keepdims_wrapper_no_axis,16
dask_dask,test_arange_float_step,72
dask_dask,test_arange_float_step,75
dask_dask,test_arange_cast_float_int_step,66
dask_dask,test_arange_working_float_step,60
dask_dask,test_arange,34
dask_dask,test_arange,37
dask_dask,test_arange,40
dask_dask,test_arange,43
dask_dask,test_arange,46
dask_dask,test_arange,49
dask_dask,module,44
dask_dask,test_some_0_depth,136
dask_dask,test_depth_equals_boundary_length,165
dask_dask,test_map_overlap,109
dask_dask,test_constant,80
dask_dask,test_0_depth,119
dask_dask,test_boundaries,89
dask_dask,test_constant_boundaries,159
dask_dask,test_one_chunk_along_axis,153
dask_dask,test_depth_greater_than_boundary_length,183
dask_dask,test_nearest_ghost,112
dask_dask,test_ghost,96
dask_dask,test_reflect,60
dask_dask,test_bad_depth_raises,200
dask_dask,test_periodic,51
dask_dask,test_ghost_internal,36
dask_dask,test_nearest,70
dask_dask,test_rechunk_with_integer,132
dask_dask,test_moment,172
dask_dask,test_reductions_2D_float,108
dask_dask,test_reductions_2D_int,135
dask_dask,test_reductions_1D_int,70
dask_dask,test_reductions_1D_float,45
dask_dask,test_slicing_with_negative_step_flops_keys,212
dask_dask,test_slicing_exhaustively,201
dask_dask,test_slicing_exhaustively,201
dask_dask,test_slicing_consistent_names,234
dask_dask,partition,117
dask_dask,test_gh580,1034
dask_dask,test_from_array,137
dask_dask,test_dask_client_from_ipclient,55
dask_dask,test_compute_array_dataframe,67
dask_dask,test_compute_array_bag,81
dask_dask,test_compute_array,46
dask_dask,test_array_bag_imperative,154
dask_dask,test_array_imperative,137
nengo_nengo,ObjView.__init__,69
nengo_nengo,ObjView.__init__,73
nengo_nengo,Simulator.trange,85
nengo_nengo,remove_imag_rows,52
nengo_nengo,dft_half,60
nengo_nengo,dft_half,61
nengo_nengo,test_sine_waves,12
nengo_nengo,test_sine_waves,13
nengo_nengo,convolution,23
nengo_nengo,convolution,28
nengo_nengo,Cortical.add_route_effect,59
nengo_nengo,SemanticPointer.__invert__,124
nengo_nengo,Thalamus.add_route_effect,93
nengo_nengo,test_lif_builtin,22
nengo_nengo,test_len,186
nengo_nengo,test_set_output,216
nengo_nengo,test_multirun,20
nengo_nengo,test_whitenoise_high,103
nengo_nengo,test_brownnoise,35
nengo_nengo,test_brownnoise,36
nengo_nengo,test_whitenoise_dt,125
nengo_nengo,test_whitenoise_rms,82
nengo_nengo,test_gaussian_whitenoise,62
nengo_nengo,test_trange_with_probes,41
nengo_nengo,test_lti_lowpass,89
nengo_nengo,test_filt,60
nengo_nengo,test_filt,64
nengo_nengo,test_filtfilt,75
nengo_nengo,full_transform,23
nengo_nengo,full_transform,23
nengo_nengo,sorted_neurons,57
nengo_nengo,lowpass_filter,41
nengo_nengo,lowpass_filter,46
nengo_nengo,lowpass_filter,51
sympy_sympy,test_theano_function_numpy,131
sympy_sympy,test_theano_function_numpy,132
sympy_sympy,test_theano_function_numpy,133
sympy_sympy,test_BlockMatrix_Inverse_execution,193
sympy_sympy,test_theano_function_kwargs,140
sympy_sympy,test_theano_function_kwargs,141
sympy_sympy,test_theano_function_kwargs,142
sympy_sympy,test_theano_function_kwargs,143
sympy_sympy,test_numpy_piecewise,308
aplpy_aplpy,complete_range,31
aplpy_aplpy,tick_positions,344
aplpy_aplpy,WCS.__init__,31
aplpy_aplpy,WCS.__init__,32
aplpy_aplpy,test_numpy_contour,10
aplpy_aplpy,test_numpy_downsample,9
aplpy_aplpy,TestBasic.test_contours,103
aplpy_aplpy,module,12
aplpy_aplpy,module,12
aplpy_aplpy,module,13
aplpy_aplpy,test_returntypes,29
aplpy_aplpy,module,13
aplpy_aplpy,module,13
aplpy_aplpy,module,14
aplpy_aplpy,module,12
markovmodel_msmtools,forward_committor_sensitivity,12
markovmodel_msmtools,random_nonempty_rows,33
markovmodel_msmtools,expected_counts,21
markovmodel_msmtools,random_orthonormal_sparse_vectors,18
markovmodel_msmtools,random_nonempty_rows,71
markovmodel_msmtools,random_orthonormal_sparse_vectors,87
markovmodel_msmtools,TestWriteDiscreteTrajectory.setUp,29
markovmodel_msmtools,TestSaveDiscreteTrajectory.setUp,56
markovmodel_msmtools,connected_sets,14
markovmodel_msmtools,total_flux,73
markovmodel_msmtools,total_flux,57
markovmodel_msmtools,TestSaveMatrixSparse.setUp,311
markovmodel_msmtools,TestSaveMatrixSparse.setUp,312
markovmodel_msmtools,TestSaveMatrixSparse.setUp,313
markovmodel_msmtools,TestWriteMatrixSparse.setUp,170
markovmodel_msmtools,TestWriteMatrixSparse.setUp,171
markovmodel_msmtools,TestWriteMatrixSparse.setUp,172
markovmodel_msmtools,TestSaveMatrixDense.setUp,232
markovmodel_msmtools,TestSaveMatrixDense.setUp,234
markovmodel_msmtools,TestSaveMatrixDense.setUp,234
markovmodel_msmtools,TestWriteMatrixDense.setUp,91
markovmodel_msmtools,TestWriteMatrixDense.setUp,93
markovmodel_msmtools,TestWriteMatrixDense.setUp,93
nilearn_nilearn,_detrend,50
nilearn_nilearn,test_geometric_mean_geodesic,94
nilearn_nilearn,test_geometric_mean_geodesic,94
nilearn_nilearn,test_geometric_mean_geodesic,96
nilearn_nilearn,fetch_haxby,54
nilearn_nilearn,_load_mixed_gambles,336
nilearn_nilearn,fetch_localizer_contrasts,190
nilearn_nilearn,fetch_mixed_gambles,368
nilearn_nilearn,test_fetch_atlas_surf_destrieux,274
nilearn_nilearn,_get_small_fake_talairach,286
nilearn_nilearn,test_filter_columns,174
nilearn_nilearn,GroupIterator.__iter__,35
nilearn_nilearn,BaseSpaceNet.fit,326
nilearn_nilearn,test_1D__gradient_id,21
nilearn_nilearn,test_searchlight,16
nilearn_nilearn,test_searchlight,56
nilearn_nilearn,test_squared_loss_path_scores,98
nilearn_nilearn,test_squared_loss_path_scores,98
nilearn_nilearn,test_space_net_alpha_grid,29
nilearn_nilearn,test_space_net_alpha_grid_pure_spatial,212
nilearn_nilearn,test_logistic_path_scores,87
nilearn_nilearn,test_logistic_path_scores,87
nilearn_nilearn,test_multi_pca,27
nilearn_nilearn,test_index_img,200
nilearn_nilearn,test_resampling_nan,214
nilearn_nilearn,test_resampling_result_axis_permutation,189
nilearn_nilearn,test_sided_test2,272
nilearn_nilearn,test_sided_test2,274
nilearn_nilearn,test_permuted_ols_check_h0_noeffect_labelswap,83
nilearn_nilearn,_edge_detect,29
nilearn_nilearn,find_cut_slices,111
nilearn_nilearn,plot_matrix,52
nilearn_nilearn,plot_matrix,57
nilearn_nilearn,test_tranform_cut_coords,90
nilearn_nilearn,test_plot_connectome,234
nilearn_nilearn,test_plot_connectome,258
nilearn_nilearn,test_plot_connectome_exceptions,269
nilearn_nilearn,connected_label_regions,158
nilearn_nilearn,img_to_signals_maps,96
nilearn_nilearn,_trim_maps,140
nilearn_nilearn,test_remove_small_regions,130
nilearn_nilearn,_surrounding_faces,50
nilearn_nilearn,_interpolation_sampling,133
nilearn_nilearn,_z_const_img,163
nilearn_nilearn,test_is_spd_with_non_symmetrical_matrix,16
nilearn_nilearn,test_is_spd_with_symmetrical_matrix,30
nilearn_nilearn,test_fast_abs_percentile_no_index_error,36
nilearn_nilearn,test_fast_abs_percentile,10
nilearn_nilearn,test_apply_mask,94
nilearn_nilearn,test_bad_inputs,27
nilearn_nilearn,test_bad_inputs,31
nilearn_nilearn,test_clean_confounds,160
nilearn_nilearn,test_clean_confounds,162
nilearn_nilearn,test_clean_confounds,165
nilearn_nilearn,_mask_edges_weights,76
nilearn_nilearn,_buildAB,55
nilearn_nilearn,_make_laplacian_sparse,37
nilearn_nilearn,_make_graph_edges_3d,11
nilearn_nilearn,generate_regions_ts,178
poliastro_poliastro,time_range,28
skimage_skimage,TestColorconv.test_lab_full_gamut,236
skimage_skimage,TestColorconv.test_lab_full_gamut,236
skimage_skimage,test_bg_and_color_cycle,51
skimage_skimage,test_color_names,43
skimage_skimage,test_no_input_image,29
skimage_skimage,test_negative_intensity,107
skimage_skimage,test_image_alpha,36
skimage_skimage,test_label_consistency,72
skimage_skimage,test_rgb,15
skimage_skimage,ellipsoid,15
skimage_skimage,histogram,28
skimage_skimage,interpolate,142
skimage_skimage,interpolate,142
skimage_skimage,clip_histogram,119
skimage_skimage,_clahe,40
skimage_skimage,_clahe,90
skimage_skimage,_clahe,91
skimage_skimage,test_negative_overflow,16
skimage_skimage,test_all_negative_image,24
skimage_skimage,test_adjust_sigmoid_cutoff_one,262
skimage_skimage,test_negative,289
skimage_skimage,test_adjust_gamma_greater_one,237
skimage_skimage,test_adjust_inv_sigmoid_cutoff_half,283
skimage_skimage,test_adjust_gamma_less_one,230
skimage_skimage,test_adjust_inv_log,255
skimage_skimage,test_adjust_sigmoid_cutoff_half,276
skimage_skimage,test_adjust_log,248
skimage_skimage,test_adjust_sigmoid_cutoff_zero,269
skimage_skimage,test_adjust_gamma_neggative,243
skimage_skimage,TiffFile._ome_series,1026
skimage_skimage,match_descriptors,15
skimage_skimage,_upsampled_dft,15
skimage_skimage,_upsampled_dft,15
skimage_skimage,_upsampled_dft,16
skimage_skimage,_upsampled_dft,16
skimage_skimage,canny,105
skimage_skimage,hog,50
skimage_skimage,TestPeakLocalMax.test_num_peaks3D,113
skimage_skimage,threshold_triangle,203
skimage_skimage,_frangi_hessian_common_filter,8
skimage_skimage,TestRank.test_entropy,312
skimage_skimage,TestRank.test_entropy,314
skimage_skimage,TestRank.test_entropy,316
skimage_skimage,TestRank.test_entropy,320
skimage_skimage,test_multichannel,32
skimage_skimage,test_threshold_minimum_synthetic,240
skimage_skimage,TestSimpleImage.test_yen_arange,52
skimage_skimage,cut_threshold,19
skimage_skimage,merge_hierarchical,58
skimage_skimage,show_rag,180
skimage_skimage,test_generic_rag_3d,140
skimage_skimage,TestHistogram.test_counts,15
skimage_skimage,test_stack_basic,10
skimage_skimage,TestPrepareForDisplay.test_grey,21
skimage_skimage,test_block_reduce_max,50
skimage_skimage,test_block_reduce_max,54
skimage_skimage,test_block_reduce_mean,17
skimage_skimage,test_block_reduce_mean,21
skimage_skimage,test_block_reduce_sum,7
skimage_skimage,test_block_reduce_sum,11
skimage_skimage,test_block_reduce_median,27
skimage_skimage,test_block_reduce_median,31
skimage_skimage,test_invalid_block_size,60
skimage_skimage,test_block_reduce_min,40
skimage_skimage,test_block_reduce_min,44
skimage_skimage,test_line_modelND_estimate,59
skimage_skimage,test_circle_model_predict,88
skimage_skimage,test_line_modelND_predict,52
skimage_skimage,test_line_model_predict,16
skimage_skimage,test_line_model_estimate,23
skimage_skimage,test_ellipse_model_predict,116
skimage_skimage,module,5
skimage_skimage,test_vertical_upward,24
skimage_skimage,test_45deg_right_upward,39
skimage_skimage,test_horizontal_rightward,9
skimage_skimage,test_horizontal_leftward,14
skimage_skimage,test_vertical_downward,19
skimage_skimage,test_45deg_left_upward,44
skimage_skimage,test_45deg_left_downward,49
skimage_skimage,diamond,16
skimage_skimage,disk,22
skimage_skimage,medial_axis,87
skimage_skimage,medial_axis,101
skimage_skimage,test_pixel_rgb,60
skimage_skimage,test_pixel_rgb,61
skimage_skimage,test_pixel_rgb,67
skimage_skimage,test_pixel_rgb,70
skimage_skimage,test_pixel_rgb,71
skimage_skimage,test_xy_to_array_origin,19
skimage_skimage,test_negative_index,192
skimage_skimage,test_negative_slice,200
skimage_skimage,test_picture_slice,169
skimage_skimage,test_pixel_rgba,77
skimage_skimage,test_pixel_rgba,78
skimage_skimage,test_pixel_rgba,85
skimage_skimage,active_contour,44
skimage_skimage,active_contour,44
skimage_skimage,active_contour,46
skimage_skimage,active_contour,46
skimage_skimage,_make_graph_edges_3d,30
skimage_skimage,_buildAB,78
skimage_skimage,_make_laplacian_sparse,58
skimage_skimage,_mask_edges_weights,99
skimage_skimage,clear_border,24
skimage_skimage,relabel_sequential,32
skimage_skimage,test_minsize,22
skimage_skimage,test_minsize,27
skimage_skimage,test_bad_inputs,232
skimage_skimage,test_bad_inputs,237
skimage_skimage,test_gray_3d,87
skimage_skimage,test_more_segments_than_pixels,159
skimage_skimage,probabilistic_hough_line,35
skimage_skimage,iradon,123
skimage_skimage,radon,16
skimage_skimage,test_validity,10
skimage_skimage,check_radon_iradon_minimal,140
skimage_skimage,test_iradon_sart,284
skimage_skimage,test_downscale_local_mean,222
skimage_skimage,test_downscale_local_mean,226
skimage_skimage,test_inverse,237
skimage_skimage,regular_seeds,31
skimage_skimage,test_apply_parallel,11
skimage_skimage,test_apply_parallel_nearest,47
skimage_skimage,test_zero_crop,42
skimage_skimage,test_multi_crop,9
skimage_skimage,test_pair_crop,16
skimage_skimage,test_copy_crop,30
skimage_skimage,test_int_crop,23
skimage_skimage,TypeError1.test_str,386
skimage_skimage,TestConstant.test_check_constant_zeros,122
skimage_skimage,TestNdarrayPadWidth.test_check_simple,321
skimage_skimage,ValueError1.test_check_simple,330
skimage_skimage,TestStatistic.test_check_minimum_stat_length,70
skimage_skimage,TestLegacyVectorFunction.test_legacy_vector_functionality,313
skimage_skimage,TestWrap.test_check_large_pad,263
skimage_skimage,TestWrap.test_check_simple,257
skimage_skimage,TestConditionalShortcuts.test_clip_statistic_range,25
skimage_skimage,TypeError1.test_float,381
skimage_skimage,ValueError3.test_check_kwarg_not_allowed,358
skimage_skimage,TestReflect.test_check_simple,169
skimage_skimage,TestStatistic.test_check_minimum_2,64
skimage_skimage,ValueError3.test_malformed_pad_amount,366
skimage_skimage,ValueError3.test_pad_too_many_axes,374
skimage_skimage,TestStatistic.test_check_maximum_1,40
skimage_skimage,TestStatLen.test_check_simple,282
skimage_skimage,ValueError2.test_check_negative_pad_amount,350
skimage_skimage,ValueError1.test_check_negative_stat_length,336
skimage_skimage,TestConditionalShortcuts.test_shallow_statistic_range,18
skimage_skimage,TypeError1.test_check_wrong_pad_amount,403
skimage_skimage,TestStatistic.test_check_maximum_2,46
skimage_skimage,TestReflect.test_check_odd_method,175
skimage_skimage,ValueError3.test_mode_not_set,362
skimage_skimage,TypeError1.test_complex,398
skimage_skimage,TestLinearRamp.test_check_2d,161
skimage_skimage,TestStatistic.test_check_minimum_1,58
skimage_skimage,TestConstant.test_check_constant_float,128
skimage_skimage,TestSymmetric.test_check_simple,210
skimage_skimage,ValueError1.test_check_negative_pad_width,342
skimage_skimage,TestStatistic.test_check_maximum_stat_length,52
skimage_skimage,TestConstant.test_check_constant_float3,141
skimage_skimage,TestConstant.test_check_constant_float2,134
skimage_skimage,TestStatistic.test_check_mean_stat_length,34
skimage_skimage,TestStatistic.test_check_mean_2,108
skimage_skimage,TestLinearRamp.test_check_simple,155
skimage_skimage,TestStatistic.test_check_median,76
skimage_skimage,TestConstant.test_check_constant_odd_pad_amount,147
skimage_skimage,ValueError3.test_malformed_pad_amount2,370
skimage_skimage,TestZeroPadWidth.test_zero_pad_width,300
skimage_skimage,TestSymmetric.test_check_odd_method,216
skimage_skimage,TestStatistic.test_check_median_stat_length,94
skimage_skimage,TestConstant.test_check_constant,116
skimage_skimage,TestEdge.test_check_simple,291
skimage_skimage,TestConditionalShortcuts.test_zero_padding_shortcuts,11
skimage_skimage,TypeError1.test_object,394
skimage_skimage,test_downcast,41
skimage_skimage,test_grid_shape,37
skimage_skimage,test_fill,19
skimage_skimage,test_rescale_intensity,46
skimage_skimage,test_simple,10
skimage_skimage,test_shape,28
skimage_skimage,test_view_as_windows_step_tuple,102
skimage_skimage,test_view_as_blocks_1D_array_wrong_block_shape,30
skimage_skimage,test_view_as_blocks_block_too_large,20
skimage_skimage,test_view_as_blocks_negative_shape,15
skimage_skimage,test_view_as_blocks_3D_array,45
skimage_skimage,test_view_as_blocks_1D_array,34
skimage_skimage,test_view_as_windows_step_below_one,72
skimage_skimage,test_view_as_windows_2D,82
skimage_skimage,test_view_as_windows_window_too_large,67
skimage_skimage,test_view_as_windows_wrong_window_dimension,57
skimage_skimage,test_view_as_windows_with_skip,89
skimage_skimage,test_view_as_blocks_2D_array,39
skimage_skimage,test_view_as_windows_1D,76
skimage_skimage,test_view_as_blocks_block_not_a_tuple,10
skimage_skimage,test_views_non_contiguous,96
skimage_skimage,test_view_as_blocks_wrong_block_dimension,25
skimage_skimage,test_view_as_windows_negative_window_length,62
skimage_skimage,test_3d_array,30
skimage_skimage,ColorHistogram._on_new_image,27
skimage_skimage,LineProfile._update_data,77
sunpy_sunpy,module,31
sunpy_sunpy,module,33
sunpy_sunpy,module,82
sunpy_sunpy,module,83
sunpy_sunpy,module,84
sunpy_sunpy,iris_sji_color_table,156
sunpy_sunpy,iris_sji_color_table,161
sunpy_sunpy,iris_sji_color_table,164
sunpy_sunpy,iris_sji_color_table,166
sunpy_sunpy,iris_sji_color_table,168
sunpy_sunpy,iris_sji_color_table,170
sunpy_sunpy,iris_sji_color_table,172
sunpy_sunpy,_resample_nearest_linear,33
sunpy_sunpy,_resample_nearest_linear,35
sunpy_sunpy,_remove_lytaf_events,71
sunpy_sunpy,uncompress_countrate,119
sunpy_sunpy,parse_obssumm_hdulist,111
sunpy_sunpy,parse_obssumm_file,98
sunpy_sunpy,backprojection,165
sunpy_sunpy,_backproject,144
sunpy_sunpy,test_flux_to_classletter,279
sunpy_sunpy,test_remove_lytaf_events_1,80
sunpy_sunpy,module,9
sunpy_sunpy,TestFiletools.test_read_file_fits_gzip,39
sunpy_sunpy,test_array_elements_values,22
sunpy_sunpy,test_array_elements_values,23
sunpy_sunpy,test_array_elements_values,26
sunpy_sunpy,module,14
sunpy_sunpy,TestMap.test_patterns,59
sunpy_sunpy,test_draw_contours_aia,109
sunpy_sunpy,_warp_sun_coordinates,44
sunpy_sunpy,_warp_sun_coordinates,45
sunpy_sunpy,Spectrogram.plot,250
sunpy_sunpy,_LinearView.__init__,70
sunpy_sunpy,test_homogenize_constant,137
sunpy_sunpy,test_homogenize_constant,139
sunpy_sunpy,test_homogenize_factor,126
sunpy_sunpy,test_homogenize_factor,128
sunpy_sunpy,test_homogenize_rightfq,159
sunpy_sunpy,test_homogenize_rightfq,161
sunpy_sunpy,test_homogenize_rightfq,161
sunpy_sunpy,test_homogenize_rightfq,161
sunpy_sunpy,test_homogenize_both,148
sunpy_sunpy,test_homogenize_both,150
sunpy_sunpy,test_flatten,315
sunpy_sunpy,test_parse_time_numpy_date,44
sunpy_sunpy,test_parse_time_numpy_datetime,50
sunpy_sunpy,test_generic_construction_concatenation,299
sunpy_sunpy,test_generic_construction_concatenation,300
sunpy_sunpy,generic_ts,73
sunpy_sunpy,table_ts,87
sunpy_sunpy,TestTimeSeries.test_generic_construction_ts_list,182
sunpy_sunpy,TestTimeSeries.test_generic_construction_ts_list,183
sunpy_sunpy,TestTimeSeries.test_generic_construction_basic,133
sunpy_sunpy,TestTimeSeries.test_generic_construction_concatenation,203
sunpy_sunpy,TestTimeSeries.test_generic_construction_concatenation,204
sunpy_sunpy,TestTimeSeries.test_generic_construction_basic_omitted_details,149
sunpy_sunpy,TestTimeSeries.test_meta_from_fits_header,114
sunpy_sunpy,TestTimeSeries.test_table_to_ts,223
sunpy_sunpy,TestTimeSeries.test_generic_construction_basic_different_meta_types,167
sunpy_sunpy,LineAnimator.__init__,385
sunpy_sunpy,convert_pixel_to_data,30
sunpy_sunpy,convert_pixel_to_data,30
spacetelescope_synphot,BaseGaussian1D.sampleset,206
spacetelescope_synphot,MexicanHat1D.sampleset,268
spacetelescope_synphot,Lorentz1D.sampleset,255
spacetelescope_synphot,Box1D._calc_sampleset,87
spacetelescope_synphot,generate_wavelengths,65
spacetelescope_synphot,generate_wavelengths,69
spacetelescope_synphot,test_calculate_bin_edges,14
spacetelescope_synphot,test_calculate_bin_edges,14
spacetelescope_synphot,test_calculate_bin_edges,14
spacetelescope_synphot,TestConstFlux1D.setup_class,64
spacetelescope_synphot,TestPowerLawFlux1D.setup_class,154
spacetelescope_synphot,TestBlackBody1D.test_eval,53
spacetelescope_synphot,TestObservation.test_as_spectrum,110
spacetelescope_synphot,TestMathOperators.setup_class,143
spacetelescope_synphot,TestInitWithForce.setup_class,120
spacetelescope_synphot,TestObservation.setup_class,36
spacetelescope_synphot,TestCountRate.setup_class,240
spacetelescope_synphot,TestCountRate.setup_class,244
spacetelescope_synphot,TestReadWriteFITS.test_exceptions,75
spacetelescope_synphot,TestReadWriteFITS.test_exceptions,79
spacetelescope_synphot,TestReadWriteFITS.test_exceptions,81
spacetelescope_synphot,TestPowerLawSource.test_eval,321
spacetelescope_synphot,TestBoxBandpass.test_taper,260
spacetelescope_synphot,TestBlackBodySource.test_eval,276
spacetelescope_synphot,test_genwave,44
spacetelescope_synphot,test_genwave,44
spacetelescope_synphot,test_validate_wavelengths,29
spacetelescope_synphot,test_validate_wavelengths,36
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
spacetelescope_synphot,test_overlap_status,10
librosa_librosa,__beat_local_score,98
