project, module, line
markovmodel_msmtools,TestCountMatrixBincount.setUp,274
markovmodel_msmtools,TestCountMatrixBincount.setUp,275
markovmodel_msmtools,TestCountMatrixBincount.setUp,276
markovmodel_msmtools,TestCountMatrix.setUp,49
markovmodel_msmtools,TestCountMatrix.setUp,50
markovmodel_msmtools,TestCountMatrix.setUp,51
markovmodel_msmtools,TestCountMatrix.setUp,52
markovmodel_msmtools,TestCountMatrix.setUp,53
markovmodel_msmtools,TestCountMatrix.setUp,54
markovmodel_msmtools,TestCountMatrix.setUp,55
markovmodel_msmtools,TestEffectiveCountMatrix.setUp,13
markovmodel_msmtools,Test_mle_trev.test_noninteger_counts_sparse,51
markovmodel_msmtools,Test_mle_trev.test_mle_trev,20
markovmodel_msmtools,Test_mle_trev.test_noninteger_counts_dense,59
markovmodel_msmtools,Test_mle_trev.test_warnings,38
markovmodel_msmtools,Test_mle_trev_given_pi.test_warnings,64
markovmodel_msmtools,Test_mle_trev_given_pi.test_warnings,65
markovmodel_msmtools,Test_mle_trev_given_pi.test_mle_trev_given_pi,25
markovmodel_msmtools,Test_mle_trev_given_pi.test_mle_trev_given_pi,26
markovmodel_msmtools,read_matrix_dense,32
markovmodel_msmtools,read_matrix_sparse,44
markovmodel_msmtools,TestWriteMatrixDense.test_write_matrix_dense,102
markovmodel_msmtools,TestWriteMatrixDense.test_write_matrix_dense,105
markovmodel_msmtools,TestWriteMatrixDense.test_write_matrix_dense,108
markovmodel_msmtools,TestLoadMatrixSparse.test_load_matrix_sparse,267
markovmodel_msmtools,TestLoadMatrixSparse.test_load_matrix_sparse,270
markovmodel_msmtools,TestLoadMatrixSparse.test_load_matrix_sparse,273
markovmodel_msmtools,TestReadMatrixDense.setUp,70
markovmodel_msmtools,TestReadMatrixDense.setUp,71
markovmodel_msmtools,TestWriteMatrixSparse.test_write_matrix_sparse,184
markovmodel_msmtools,TestWriteMatrixSparse.test_write_matrix_sparse,191
markovmodel_msmtools,TestWriteMatrixSparse.test_write_matrix_sparse,198
markovmodel_msmtools,TestReadMatrixSparse.test_read_matrix_sparse,126
markovmodel_msmtools,TestReadMatrixSparse.test_read_matrix_sparse,129
markovmodel_msmtools,TestReadMatrixSparse.test_read_matrix_sparse,132
nilearn_nilearn,fetch_abide_pcp,322
nilearn_nilearn,_load_uniform_ball_cloud,33
skimage_skimage,load_ciede2000_data,25
mne_python,read_head_pos,17
mne_python,read_events,115
mne_python,read_montage,125
mne_python,read_montage,127
mne_python,read_montage,138
mne_python,read_montage,142
mne_python,read_montage,143
mne_python,test_montage,92
mne_python,test_montage,94
mne_python,_read_dig_points,210
mne_python,test_edf_stim_channel,164
mne_python,test_io_egi,49
mne_python,test_snr,31
